url,text,title,author,date,sitename,description,source,video_url,video_titre,likes,word_count,scraped_at
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@SenseiPanda,"Valérie, vous les avez déjà effectués vos 15 ans fermes. C'était une prison psychologique et physique abominable. Même si nous comprenons à travers votre témoignage votre point de vue, sachez que vous avez largement effectuée votre peine. Vous êtes libre, et j’espère que vous pourrez vous détacher de cette culpabilité qui vous ronge.",Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@SenseiPanda,2023-09-22,YouTube — Tibo InShape,,youtube_commentaire,https://www.youtube.com/watch?v=zA3etFUNYLA,Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,3550,53,2026-05-28T14:34:51.305878
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@TiboInShape,"Valérie nous raconte l'enfer qu'elle a vécu pendant des années et ce depuis son plus jeune âge... Merci à elle pour sa confiance. 
Comme toujours, je compte sur vous pour votre bienveillance dans les commentaires. 
Vous pouvez retrouver toute son histoire dans son livre, ici  : https://www.fr.fnac.ch/a14620504/Valerie-Bacot-Tout-le-monde-savait",Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@TiboInShape,2023-09-22,YouTube — Tibo InShape,,youtube_commentaire,https://www.youtube.com/watch?v=zA3etFUNYLA,Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,2949,47,2026-05-28T14:34:51.305864
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@laloutreeee9938,"WoW… j’ai étudié l’an dernier cette affaire pendant mes études de droit… je me souviens pendant le cours je me sentais si mal, même le professeur avait la voix qui tremblait. Si tu vois ce message Valérie, tu as l’avis de 500 futurs magistrats dans ma phrase : tu as bien fait, c’était un malade mental et tu t’es protégée toi et tes enfants. N’aies jamais honte d’avoir fait ce que tu as fait. T’as un courage monstrueux, beaucoup de gens ne l’aurait pas eux. Tu mérites toi et tes enfants la paix ma belle ❤️ je ne sais malheureusement pas dessiner, mais j’espère que tu pourras remplacer ce tatouage immonde en belle chose 🫶🏼 plein de paix et de bonheur à toi",Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@laloutreeee9938,2023-09-22,YouTube — Tibo InShape,,youtube_commentaire,https://www.youtube.com/watch?v=zA3etFUNYLA,Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,2459,123,2026-05-28T14:34:51.305902
https://www.youtube.com/watch?v=l4EYSK6xKZc#comment_@camb3122,"Ce système est horrible. C’est de la légitime défense, elle a été violee, forcée à travailler sexuellement, abusée physiquement comme psychologiquement, ce serait une honte qu’elle soit emprisonnée !!!",Commentaire sur : L&#39;AFFAIRE VALÉRIE BACOT : UN MEURTRE À LA CLAYETTE,@camb3122,2021-02-14,YouTube — Victoria Charlton,,youtube_commentaire,https://www.youtube.com/watch?v=l4EYSK6xKZc,L&#39;AFFAIRE VALÉRIE BACOT : UN MEURTRE À LA CLAYETTE,1250,29,2026-05-28T14:34:51.309453
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@evymary3466,"Je viens de écrire un mail il y a quelques années. J’avais déjà contacté Valerie par Facebook mais je crois qu’ils avaient jamais vu le message et j’avais proposé mon aide gratuitement pour recouvrir son tatouage. Du coup je me suis permise de renvoyer un mail. J’espère sincèrement qu’elle aura de l’aide qu’elle puisse passer aussi à autre chose. Ça fait longtemps que je suis son histoire et à chaque fois que je l’écoute j’ai mon cœur toujours retourner, c’est vraiment une femme très forte.❤",Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@evymary3466,2023-09-23,YouTube — Tibo InShape,,youtube_commentaire,https://www.youtube.com/watch?v=zA3etFUNYLA,Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,1170,85,2026-05-28T14:34:51.305919
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@lauba5720,"Je trouve que tu as toujours une approche bienveillante et pleine d'amour pour les gens que tu interviews. Valérie a un langage corporel très parlant : recroquevillée comme un animal apeuré, elle se tient loin de toi dans une posture qui fait penser a la fuite. Comme si elle était prête à partir en courant. 
Elle me touche beaucoup. Je lui souhaite la paix et la sérénité, et un jour, je l'espère pour elle, le bonheur.",Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@lauba5720,2023-09-27,YouTube — Tibo InShape,,youtube_commentaire,https://www.youtube.com/watch?v=zA3etFUNYLA,Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,1017,76,2026-05-28T14:34:51.305935
https://www.youtube.com/watch?v=l4EYSK6xKZc#comment_@mildredvadernikov8727,Si elle va en prison c'est encore une perte pour les victimes d'agressions sexuelles et de violence conjugale. Cette femme à  besoin d'un support psychologique pas d'aller en prison.🤦‍♀️,Commentaire sur : L&#39;AFFAIRE VALÉRIE BACOT : UN MEURTRE À LA CLAYETTE,@mildredvadernikov8727,2021-02-14,YouTube — Victoria Charlton,,youtube_commentaire,https://www.youtube.com/watch?v=l4EYSK6xKZc,L&#39;AFFAIRE VALÉRIE BACOT : UN MEURTRE À LA CLAYETTE,580,29,2026-05-28T14:34:51.309464
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@MoiCMax,"Chère Valérie,

Je tiens à t'exprimer mon profond soutien dans cette période difficile de ta vie. Personne ne devrait jamais subir la violence conjugale et l'exploitation que tu as endurées. Il est compréhensible que tu aies agi dans un moment de désespoir pour protéger ta propre vie.

Nul ne peut vraiment comprendre la douleur que tu as ressentie et les choix difficiles que tu as dû faire. J'espère que tu trouveras du réconfort dans le soutien de ceux qui te comprennent et qui sont prêts à t'entourer de compassion. Que la justice fasse son travail de manière équitable et que tu puisses, à l'avenir, trouver la paix et la guérison.

Sache que tu n'es pas seule dans cette épreuve, et de nombreuses personnes se tiennent à tes côtés pour te soutenir dans cette période difficile.

Avec toute ma sympathie,",Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@MoiCMax,2023-09-22,YouTube — Tibo InShape,,youtube_commentaire,https://www.youtube.com/watch?v=zA3etFUNYLA,Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,414,139,2026-05-28T14:34:51.306039
https://www.youtube.com/watch?v=l4EYSK6xKZc#comment_@VictoriaCharlton,"Allo tout le monde! C’est étrange, la moitié des gens me disent que le lien de la pétition ne fonctionne pas, tandis que d’autres me disent qu’ils ont réussi à signer sans problème ! 😐 de mon côté il fonctionne aussi!
https://www.change.org/p/pas-de-prison-pour-val%C3%A9rie-bacot-viol%C3%A9e-violent%C3%A9e-prostitu%C3%A9e-libertepourvalerie

Sinon, en googlant : « Pétition Valerie Bacot » il sera très facile à trouver! ❤️

Merci beaucoup pour votre aide!",Commentaire sur : L&#39;AFFAIRE VALÉRIE BACOT : UN MEURTRE À LA CLAYETTE,@VictoriaCharlton,2021-02-14,YouTube — Victoria Charlton,,youtube_commentaire,https://www.youtube.com/watch?v=l4EYSK6xKZc,L&#39;AFFAIRE VALÉRIE BACOT : UN MEURTRE À LA CLAYETTE,398,63,2026-05-28T14:34:51.309442
https://www.youtube.com/watch?v=6Uz0O5OX63o#comment_@gem3716,"Bon débarras! Le système ne l'a pas protégé à 13 ans donc elle ne doit rien à la société.
Elle a protégé sa fille avant tout, ses autres enfants et quant à sa propre personne j'en suis même pas sûre. Elle a dû se dire quelque chose comme ""fais ce que tu veux de moi mais elle tu ne la touchera jamais!"". Bravo Valérie! Je vous souhaite tout le bonheur du monde ❤","Commentaire sur : Faites entrer l&#39;accusé - Valérie Bacot, la mort pour délivrance",@gem3716,2025-12-03,YouTube — Faites entrer l’accusé - Officielle,,youtube_commentaire,https://www.youtube.com/watch?v=6Uz0O5OX63o,"Faites entrer l&#39;accusé - Valérie Bacot, la mort pour délivrance",394,73,2026-05-28T14:34:51.303316
https://www.youtube.com/watch?v=l4EYSK6xKZc#comment_@camille9411,"C'est fou, la mère de Valérie l'a laissé aux mains de son mari, alors que Valérie, elle, n'a pas hésité à tué la personne qui était susceptible de toucher sa propre fille, rien qu'avec cela, la justice devrait ouvrir les yeux ...",Commentaire sur : L&#39;AFFAIRE VALÉRIE BACOT : UN MEURTRE À LA CLAYETTE,@camille9411,2021-02-14,YouTube — Victoria Charlton,,youtube_commentaire,https://www.youtube.com/watch?v=l4EYSK6xKZc,L&#39;AFFAIRE VALÉRIE BACOT : UN MEURTRE À LA CLAYETTE,377,42,2026-05-28T14:34:51.309476
https://www.youtube.com/watch?v=1DrcFK5gk9k#comment_@yvette8049,"Valérie n'est pas une tueuse. Elle s'est défendue face à son bourreau.
Elle a été condamnée à 4 ans de prison dont 3 avec sursis. Elle aurait même mérité l'acquittement.",Commentaire sur : Valérie Bacot : Son procès a bouleversé l’opinion publique,@yvette8049,2025-06-09,YouTube — Canal Crime,,youtube_commentaire,https://www.youtube.com/watch?v=1DrcFK5gk9k,Valérie Bacot : Son procès a bouleversé l’opinion publique,341,30,2026-05-28T14:34:51.300676
https://www.youtube.com/watch?v=l4EYSK6xKZc#comment_@hay9316,Non mais sérieux la mère de Valérie !!! C´est clairement de sa faute tout ce qui est arrivé a Valérie. Elle devrait être poursuivie. J´espere vraiment que Valérie n´aura pas de peine de prison a vie.,Commentaire sur : L&#39;AFFAIRE VALÉRIE BACOT : UN MEURTRE À LA CLAYETTE,@hay9316,2021-02-14,YouTube — Victoria Charlton,,youtube_commentaire,https://www.youtube.com/watch?v=l4EYSK6xKZc,L&#39;AFFAIRE VALÉRIE BACOT : UN MEURTRE À LA CLAYETTE,328,36,2026-05-28T14:34:51.309487
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@SailorNeptunexx,S’il y a une femme tatoueuse qui pratique les covers de tatoos il faut contacter Valérie ! 💚 Plein de soutien pour vous Valérie dans votre reconstruction.,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@SailorNeptunexx,2023-09-22,YouTube — Tibo InShape,,youtube_commentaire,https://www.youtube.com/watch?v=zA3etFUNYLA,Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,283,27,2026-05-28T14:34:51.306076
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@l2yzz,"Salut tibo j'espère tu va bien , merci de nous faire beaucoup de vidéo bientôt les 11 millions incroyableee 🎉 Merci aussi de nous montrer qu'on est pas seul et que il y a plein de gens dans le monde qui souffre et qu'ils ont beaucoup de problèmes ❤ Courage à Valérie force et respect à elle pour son parcours qu'elle à vécu c'est dégueu les gens qui font du mal aux femmes ou des choses comme ça vraiment je comprend même plus le monde 😢 Bon visionnage et bonne journée ✨️",Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@l2yzz,2023-09-22,YouTube — Tibo InShape,,youtube_commentaire,https://www.youtube.com/watch?v=zA3etFUNYLA,Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,261,92,2026-05-28T14:34:51.306810
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@lessismore25,"Bravo à Valérie d’avoir eu une énième fois le courage de faire passer son parcours devant les caméras (puisque tout avait été médiatisé à l’époque). Tout mon soutien pour la suite, vous méritez la paix avec votre famille✨",Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@lessismore25,2023-09-22,YouTube — Tibo InShape,,youtube_commentaire,https://www.youtube.com/watch?v=zA3etFUNYLA,Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,228,38,2026-05-28T14:34:51.306227
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@Rebecca_lht,"C’est très difficile d’entendre Valérie parler d’elle, elle est si injuste avec elle-même. 
Vous avez sauvé vos enfants, et leur avez offert un avenir. 
Vous avez notre soutien et toute notre bienveillance. 
Plein de belles choses à vous et vos enfants. ✨✨",Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@Rebecca_lht,2023-09-22,YouTube — Tibo InShape,,youtube_commentaire,https://www.youtube.com/watch?v=zA3etFUNYLA,Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,209,42,2026-05-28T14:34:51.306051
https://www.youtube.com/watch?v=1DrcFK5gk9k#comment_@christelleroussel3252,"Merci mon dieu que la justice française pour une fois soit du côté de la vraie victime dans cette affaire, sans compter les enfants aussi... bonne route à toi Valérie et essaie de profiter de la vie avec tes enfants chaque jour sera une renaissance...🫶🩷💜💕💚",Commentaire sur : Valérie Bacot : Son procès a bouleversé l’opinion publique,@christelleroussel3252,2025-06-08,YouTube — Canal Crime,,youtube_commentaire,https://www.youtube.com/watch?v=1DrcFK5gk9k,Valérie Bacot : Son procès a bouleversé l’opinion publique,205,45,2026-05-28T14:34:51.300838
https://www.youtube.com/watch?v=l4EYSK6xKZc#comment_@Raffaella.,C’est trop triste si Valérie fini ses jours en prison parce que ça veut dire qu’elle n’aura jamais connu une vie normale...,Commentaire sur : L&#39;AFFAIRE VALÉRIE BACOT : UN MEURTRE À LA CLAYETTE,@Raffaella.,2021-02-14,YouTube — Victoria Charlton,,youtube_commentaire,https://www.youtube.com/watch?v=l4EYSK6xKZc,L&#39;AFFAIRE VALÉRIE BACOT : UN MEURTRE À LA CLAYETTE,202,22,2026-05-28T14:34:51.309498
https://www.youtube.com/watch?v=l4EYSK6xKZc#comment_@Lili_90180,"il l'a viole et il reste en prison pendant 2 ans
valerie le tire dessus apres tout ce qu'il lui a fait  et elle doit rester en prison a vie ... 
??? c'est un truc de dingue quand meme",Commentaire sur : L&#39;AFFAIRE VALÉRIE BACOT : UN MEURTRE À LA CLAYETTE,@Lili_90180,2021-02-14,YouTube — Victoria Charlton,,youtube_commentaire,https://www.youtube.com/watch?v=l4EYSK6xKZc,L&#39;AFFAIRE VALÉRIE BACOT : UN MEURTRE À LA CLAYETTE,188,39,2026-05-28T14:34:51.309532
https://www.youtube.com/watch?v=rFArRZ-5J4U#comment_@Maria-vf6zm,"Récemment (source: France Inter) une femme assassinée par son conjoint avait déposé 20 plaintes. 20. Et elle est quand même morte! Alors si une femme, pour échapper à l'enfer, tue son conjoint, ne peut-on pas dire que la Justice est également coupable de ce crime?",Commentaire sur : Procès de Valérie Bacot : les conclusions glaçantes des experts,@Maria-vf6zm,2021-06-25,YouTube — Le Point,,youtube_commentaire,https://www.youtube.com/watch?v=rFArRZ-5J4U,Procès de Valérie Bacot : les conclusions glaçantes des experts,183,45,2026-05-28T14:34:51.302799
https://www.youtube.com/watch?v=1DrcFK5gk9k#comment_@sarahmerluzzi,"A toutes les femmes battues,violées,humiliées,... bravo Valérie vous avez eu le courage et la force que malheureusement beaucoup de femmes n ont pas... Nous sommes Valérie!",Commentaire sur : Valérie Bacot : Son procès a bouleversé l’opinion publique,@sarahmerluzzi,2025-06-09,YouTube — Canal Crime,,youtube_commentaire,https://www.youtube.com/watch?v=1DrcFK5gk9k,Valérie Bacot : Son procès a bouleversé l’opinion publique,175,26,2026-05-28T14:34:51.300777
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@sifaks1336,"Ses réactions sont tout à fait compréhensibles, c'est le syllogisme d'une perpétuelle atrocité affligé par un tel déchet de l'humanité au point de vivre dans une déréalisation constante, une distorsion entre ses pensées et émotions, elle se sent toujours perdue et sous l'emprise de son ombre toxique. Courage et surtout .. tu as bien fait, aucun remord ni culpabilité.",Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@sifaks1336,2023-09-24,YouTube — Tibo InShape,,youtube_commentaire,https://www.youtube.com/watch?v=zA3etFUNYLA,Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,169,59,2026-05-28T14:34:51.306159
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@LaliieOkey,"Encore un mot pour Valérie d’une jeune maman et victime de violences pendant quatre ans. Vous êtes l’incarnation même de la sagesse même si je trouve ça dure de vous entendre avec des remords qui vous pèses. Vos enfants vous ont prouvé que votre amour les a poussé à défendre celle qui a été leur seule repères d’amour avec les armes qu’on vous a laissé et ces chaînes que vous avez réussi à briser.
Courage et le meilleur pour la suite votre histoire est dure mais tellement d’inspiration d’espoir transpire dans vos yeux ❤",Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@LaliieOkey,2023-09-22,YouTube — Tibo InShape,,youtube_commentaire,https://www.youtube.com/watch?v=zA3etFUNYLA,Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,161,94,2026-05-28T14:34:51.306338
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@vince7196,"Valérie, tu n'as pas à être en prison.Tout ce que tu as subie est sorti en un coup de canon.Tu n'as pas à t'en vouloir bien au contraire.Tu as sauvée tes enfants et sûrement toi aussi.Tu es tres forte.Je te souhaite vraiment énormément de bonheur pour la suite tu le mérites
Merci à toi aussi Tibo",Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@vince7196,2023-09-22,YouTube — Tibo InShape,,youtube_commentaire,https://www.youtube.com/watch?v=zA3etFUNYLA,Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,159,56,2026-05-28T14:34:51.306215
https://www.youtube.com/watch?v=l4EYSK6xKZc#comment_@heidihenc4607,"Update : le procès est terminé, Valérie Bacot a été reconnue coupable du meurtre et condamnée à 4 ans de prison dont 3 avec sursis, mais comme elle a déjà passé un an en prison avant son procès elle n'y retournera pas ! Elle va enfin pouvoir commencer à vivre sa vie comme elle l'entend.",Commentaire sur : L&#39;AFFAIRE VALÉRIE BACOT : UN MEURTRE À LA CLAYETTE,@heidihenc4607,2021-06-26,YouTube — Victoria Charlton,,youtube_commentaire,https://www.youtube.com/watch?v=l4EYSK6xKZc,L&#39;AFFAIRE VALÉRIE BACOT : UN MEURTRE À LA CLAYETTE,150,55,2026-05-28T14:34:51.309521
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@5oul_on_dIsplaY,C’est vraiment poignant comme témoignage. C’est douloureux d’entendre comme Valérie est encore sous l’emprise du bourreau qui a gangrené sa vie. Je lui envois tout mon soutien et je lui souhaite à elle et à ses enfants de pouvoir continuer de se reconstruire au-delà de tout.,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@5oul_on_dIsplaY,2023-09-23,YouTube — Tibo InShape,,youtube_commentaire,https://www.youtube.com/watch?v=zA3etFUNYLA,Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,147,46,2026-05-28T14:34:51.306088
https://www.youtube.com/watch?v=6Uz0O5OX63o#comment_@TechnoBoomer,"L'histoire de Valérie Bacot m'a littéralement retourné. Cette femme est une héroïne. Une vraie, de celles qui font avancer les choses et bouger les lignes. Respect total.","Commentaire sur : Faites entrer l&#39;accusé - Valérie Bacot, la mort pour délivrance",@TechnoBoomer,2025-12-03,YouTube — Faites entrer l’accusé - Officielle,,youtube_commentaire,https://www.youtube.com/watch?v=6Uz0O5OX63o,"Faites entrer l&#39;accusé - Valérie Bacot, la mort pour délivrance",130,27,2026-05-28T14:34:51.303451
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@abina1094,Merci à Valérie d’avoir partagé son témoignage c’est trop triste. Le courage qu’elle a. Merci à toi Thibault pour avoir fait cette vidéo,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@abina1094,2023-09-22,YouTube — Tibo InShape,,youtube_commentaire,https://www.youtube.com/watch?v=zA3etFUNYLA,Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,127,23,2026-05-28T14:34:51.306297
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@Max-qu9zr,C'est vraiment un témoignage horrible et poignant. Le plus triste c'est de voir comment elle est encore sous son emprise et le fait qu'elle regrette son acte. J'espère que désormais elle vie une incroyable vie et qu'elle arrivera à comprendre que son acte est plus que légitime.,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@Max-qu9zr,2024-01-02,YouTube — Tibo InShape,,youtube_commentaire,https://www.youtube.com/watch?v=zA3etFUNYLA,Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,124,47,2026-05-28T14:34:51.305949
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@audethumerel4484,"C’est tellement insupportable de penser que certains de nos semblables peuvent être monstrueux. Ton système de survie te protège en  te faisant culpabiliser. C’est plus supportable de culpabiliser que de voir l’immensité de l’horreur dans laquelle tu as vécu. Et pourtant Valérie tu es une survivante, tu t’es incroyablement adaptée à un environnement invivable et tu t’en es sortie ! Tu as réussi à trouver une autre issue que la mort avec un monstre pareil et un système autour de lui défaillant voire pervers. Tu as trouvé une autre issue que la mort et l’abus de se monstre sur tes enfants. Le verdict le dit et tous les gens sensé le savent,  que tuer était ta seule opportunité de te sauver face à la mort les tortures et sévices sexuels sur toi et tes enfants. Courage et bravo d’aider d’autres personnes en osant prendre la parole",Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@audethumerel4484,2023-09-26,YouTube — Tibo InShape,,youtube_commentaire,https://www.youtube.com/watch?v=zA3etFUNYLA,Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,124,146,2026-05-28T14:34:51.306131
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@Caro-Isa,"Quelle femme courageuse, elle a protégé ses enfants. Elle a pris une vie mais il ne faut pas oublier que le bourreau a pris la sienne, elle a vécu l'enfer.

Force et courage à elle, j'espère qu'un jour elle réalisera qu'elle était une victime ❤",Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@Caro-Isa,2023-10-07,YouTube — Tibo InShape,,youtube_commentaire,https://www.youtube.com/watch?v=zA3etFUNYLA,Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,123,45,2026-05-28T14:34:51.306014
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@FujiVLR,"La façon qu'elle a de s'exprimer laisse comprendre qu'elle est toujours sous le choc et oui ça reconstruction prendra tellement de temps après tant d'emprise, ces phrase reste relativement vague. Faut être forte pour faire ce qu'elle à fait, et non ce n'est pas une honte d'avoir tuer son bourreau. La justice française n'a pas été à la hauteur et comme toujours elle minimise les faits parce que ça arrange. Encore heureux qu'elle n'est pas fait 15 ans de prison pour meurtre parce que là ça aurait été une injustice de plus.",Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@FujiVLR,2023-09-22,YouTube — Tibo InShape,,youtube_commentaire,https://www.youtube.com/watch?v=zA3etFUNYLA,Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,122,92,2026-05-28T14:34:51.305967
https://www.youtube.com/watch?v=6Uz0O5OX63o#comment_@PaulAraour-vm8gp,"Les gendarmes ont merdés sur cette affaire quand les enfants de Valérie, ont été les voirs et que ces enfants ce sont faits jeté en disant ""c'est à vôtre mère de venir"" alors que Polette la fliquait.","Commentaire sur : Faites entrer l&#39;accusé - Valérie Bacot, la mort pour délivrance",@PaulAraour-vm8gp,2025-12-02,YouTube — Faites entrer l’accusé - Officielle,,youtube_commentaire,https://www.youtube.com/watch?v=6Uz0O5OX63o,"Faites entrer l&#39;accusé - Valérie Bacot, la mort pour délivrance",120,37,2026-05-28T14:34:51.303423
https://www.youtube.com/watch?v=l4EYSK6xKZc#comment_@learn5736,"J’ai personnellement très bien connu Valérie et ses enfants, j’allais jouer avec sa fille (dont je ne citerais pas le prénom) et ses garçons qui sont du même âge que moi, chez eux, et je ne pouvais y aller que lorsque Daniel était pas là et elle disait à ma mère de venir me chercher avant qu’il ne revienne. A l’époque je me rendais pas compte de tout ça, je savais qu’ils avaient pas une vie facile, on le voyait tous mais personne, pas même ma maman ne s’imaginait l’enfer qu’elle vivait. Quand le soir à l’école primaire à baudemont, les mamans venaient nous chercher, ma mère essayait de discuter avec Valérie mais elle disait qu’elle n’avait pas le temps de rester parler, qu’il fallait qu’elle rentre au plus vite parce que son mari allait pas être content. Et je dois bien avoué que lorsque Daniel était là, il y avait une grosse tension et j’avais peur de lui, il m’inspirait pas confiance du tout. Ça me fait tellement de la peine de savoir qu’elle risque la prison à vie alors que tout ce qu’elle a fait c’était de sauver ses enfants et se sauver elle-même. Je ne dis pas que tuer quelqu’un est légitime avec un passé comme le sien mais si on se mets à sa place, comment on aurait réagi ?",Commentaire sur : L&#39;AFFAIRE VALÉRIE BACOT : UN MEURTRE À LA CLAYETTE,@learn5736,2021-05-15,YouTube — Victoria Charlton,,youtube_commentaire,https://www.youtube.com/watch?v=l4EYSK6xKZc,L&#39;AFFAIRE VALÉRIE BACOT : UN MEURTRE À LA CLAYETTE,101,224,2026-05-28T14:34:51.309572
https://www.youtube.com/watch?v=l4EYSK6xKZc#comment_@samhee.92,"Donc au lieu de protéger son enfant, la mère décide de réagir par jalousie et de jeter son enfant hors de la maison 🙃 ça donne juste envie de hurler!!! Seigneur pauvre femme, pauvre enfant, littéralement PERSONNE dans son entourage ne l'a protéger! Et on s'étonne qu'elle à fait ça! Bref courage à Valérie! Je signe de ce pas!",Commentaire sur : L&#39;AFFAIRE VALÉRIE BACOT : UN MEURTRE À LA CLAYETTE,@samhee.92,2021-02-14,YouTube — Victoria Charlton,,youtube_commentaire,https://www.youtube.com/watch?v=l4EYSK6xKZc,L&#39;AFFAIRE VALÉRIE BACOT : UN MEURTRE À LA CLAYETTE,99,59,2026-05-28T14:34:51.309586
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@loisgirard723,"Encore une fois, merci Tibo de nous offrir ce type de contenu ! Tu es dans l'accompagnement des personnes que tu interviews et tu cherches à ne pas les offusquer ! La justice a très mal fait les choses quand vous étiez petite ! Vous n'avez pas à vous en vouloir de l'avoir tué. Le fait que vous l'ayez fait disparaitre à soulager bien des cœurs, et vous avez également éviter d'autres futures victimes (petit-enfants etc...)",Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@loisgirard723,2023-09-24,YouTube — Tibo InShape,,youtube_commentaire,https://www.youtube.com/watch?v=zA3etFUNYLA,Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,86,76,2026-05-28T14:34:51.307253
https://www.youtube.com/watch?v=rFArRZ-5J4U#comment_@citlalyaries9651,"C'est la mère de Valérie qui doit être jugée pour avoir livrée sa fille à ce monstre.
Acquittement pour elle. Elle n'a eu ni d'adolescence, ni jeunesse, toute une vie de souffrance.

La  justice peut lui donné l'opportunité de reconstruire sa vie à côté de ses enfants.",Commentaire sur : Procès de Valérie Bacot : les conclusions glaçantes des experts,@citlalyaries9651,2021-06-25,YouTube — Le Point,,youtube_commentaire,https://www.youtube.com/watch?v=rFArRZ-5J4U,Procès de Valérie Bacot : les conclusions glaçantes des experts,84,47,2026-05-28T14:34:51.302832
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@helenenugue5315,"J'ai été très choquée par l'histoire de Valérie quand j'en ai entendu parler, mais alors là je suis déchirée par son récit et ses mots....
Non Valérie, ta place n'est pas en prison. Tout ce que tu as subi est anormal, tu n'as jamais eu de cadre sécurisant, tu as vécu des sévices, et ensuite le monstre qui t'as violée t'as enlevé ta liberté t'as utilisé comme un objet et comme un moyen. Il t'a livré à d'autres monstres. 
Ce que tu as fait, c'est l'instinct de survie. Ce que tu as subi est intolérable. Et tu as bien assez payé. 
Tout ce que tu as à faire maintenant c'est de prendre soin de toi, et de tes proches. J'aimerais au contraire que tu puisses te réparer de tout ça. Je te le souhaite de tout mon cœur.",Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@helenenugue5315,2023-11-02,YouTube — Tibo InShape,,youtube_commentaire,https://www.youtube.com/watch?v=zA3etFUNYLA,Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,84,138,2026-05-28T14:34:51.305989
