url,titre,auteur,date,sitename,type_doc,source_type,word_count,video_url
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@lespotatoes15,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@lespotatoes15,2023-09-24,YouTube — Tibo InShape,commentaire,youtube_commentaire,33,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@benoitgirard6497,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@benoitgirard6497,2023-09-23,YouTube — Tibo InShape,commentaire,youtube_commentaire,119,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@fako8312,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@fako8312,2023-09-23,YouTube — Tibo InShape,commentaire,youtube_commentaire,22,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@dominguesdaniel3822,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@dominguesdaniel3822,2023-09-23,YouTube — Tibo InShape,commentaire,youtube_commentaire,24,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@YoulyZabeth,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@YoulyZabeth,2023-09-25,YouTube — Tibo InShape,commentaire,youtube_commentaire,51,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@fannybrc,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@fannybrc,2023-10-12,YouTube — Tibo InShape,commentaire,youtube_commentaire,19,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@romainmagar3245,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@romainmagar3245,2023-09-25,YouTube — Tibo InShape,commentaire,youtube_commentaire,25,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@zeligharangmaillard7215,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@zeligharangmaillard7215,2023-09-22,YouTube — Tibo InShape,commentaire,youtube_commentaire,34,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@Gamaxi,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@Gamaxi,2023-09-23,YouTube — Tibo InShape,commentaire,youtube_commentaire,52,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@camillefemmelimitless,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@camillefemmelimitless,2023-09-22,YouTube — Tibo InShape,commentaire,youtube_commentaire,26,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@aly_loves5719,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@aly_loves5719,2023-09-23,YouTube — Tibo InShape,commentaire,youtube_commentaire,28,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=5pQKk4LZzws#comment_@sambot14,Commentaire sur : Valérie Bacot raconte son calvaire  // Extrait archives M6 Video Bank,@sambot14,2024-05-09,YouTube — M6 MediaBank,commentaire,youtube_commentaire,48,https://www.youtube.com/watch?v=5pQKk4LZzws
https://www.youtube.com/watch?v=8quOTcR0mZc#comment_@aichabouchakour3388,"Commentaire sur : Valérie Bacot: &quot;Je ne ne suis pas soulagée, mais vidée mentalement et physi",@aichabouchakour3388,2021-06-25,YouTube — BFMTV,commentaire,youtube_commentaire,65,https://www.youtube.com/watch?v=8quOTcR0mZc
https://www.youtube.com/watch?v=8quOTcR0mZc#comment_@chrisbiss6015,"Commentaire sur : Valérie Bacot: &quot;Je ne ne suis pas soulagée, mais vidée mentalement et physi",@chrisbiss6015,2021-06-25,YouTube — BFMTV,commentaire,youtube_commentaire,34,https://www.youtube.com/watch?v=8quOTcR0mZc
https://www.youtube.com/watch?v=rezprI9xze0#comment_@PaqueretteMarieDEYMIER,Commentaire sur : Le sort que Serge Bacot infligeait à ses épouses | Crimes Insolites,@PaqueretteMarieDEYMIER,2024-09-23,YouTube — ALIBI. ▸ faits divers,commentaire,youtube_commentaire,65,https://www.youtube.com/watch?v=rezprI9xze0
https://www.youtube.com/watch?v=l4EYSK6xKZc#comment_@melinarmt3183,Commentaire sur : L&#39;AFFAIRE VALÉRIE BACOT : UN MEURTRE À LA CLAYETTE,@melinarmt3183,2021-06-26,YouTube — Victoria Charlton,commentaire,youtube_commentaire,27,https://www.youtube.com/watch?v=l4EYSK6xKZc
https://www.youtube.com/watch?v=l4EYSK6xKZc#comment_@taraverte7877,Commentaire sur : L&#39;AFFAIRE VALÉRIE BACOT : UN MEURTRE À LA CLAYETTE,@taraverte7877,2021-02-14,YouTube — Victoria Charlton,commentaire,youtube_commentaire,30,https://www.youtube.com/watch?v=l4EYSK6xKZc
https://www.youtube.com/watch?v=wvM1BFu2-LI#comment_@catherinerubio8173,"Commentaire sur : Valérie Bacot : son histoire , sa vie , sa liberté. #bercrimes",@catherinerubio8173,2021-06-21,YouTube — Bercrimes,commentaire,youtube_commentaire,57,https://www.youtube.com/watch?v=wvM1BFu2-LI
https://www.youtube.com/watch?v=TF_7APBRN1s#comment_@Driver-xs4zx,Commentaire sur : Valérie Bacot : Doit-on la condamner lors de son procès? #bercrimes,@Driver-xs4zx,2021-05-14,YouTube — Bercrimes,commentaire,youtube_commentaire,232,https://www.youtube.com/watch?v=TF_7APBRN1s
https://www.youtube.com/watch?v=1DrcFK5gk9k#comment_@Loqui-cw5cn,Commentaire sur : Valérie Bacot : Son procès a bouleversé l’opinion publique,@Loqui-cw5cn,2025-08-28,YouTube — Canal Crime,commentaire,youtube_commentaire,24,https://www.youtube.com/watch?v=1DrcFK5gk9k
https://www.youtube.com/watch?v=1DrcFK5gk9k#comment_@johnfrancisaladin3790,Commentaire sur : Valérie Bacot : Son procès a bouleversé l’opinion publique,@johnfrancisaladin3790,2025-08-30,YouTube — Canal Crime,commentaire,youtube_commentaire,87,https://www.youtube.com/watch?v=1DrcFK5gk9k
https://www.youtube.com/watch?v=1DrcFK5gk9k#comment_@evelyneruffin6707,Commentaire sur : Valérie Bacot : Son procès a bouleversé l’opinion publique,@evelyneruffin6707,2025-06-09,YouTube — Canal Crime,commentaire,youtube_commentaire,131,https://www.youtube.com/watch?v=1DrcFK5gk9k
https://www.youtube.com/watch?v=1DrcFK5gk9k#comment_@MaxVal1316,Commentaire sur : Valérie Bacot : Son procès a bouleversé l’opinion publique,@MaxVal1316,2025-06-08,YouTube — Canal Crime,commentaire,youtube_commentaire,21,https://www.youtube.com/watch?v=1DrcFK5gk9k
https://www.youtube.com/watch?v=rFArRZ-5J4U#comment_@metavexior877,Commentaire sur : Procès de Valérie Bacot : les conclusions glaçantes des experts,@metavexior877,2021-06-26,YouTube — Le Point,commentaire,youtube_commentaire,186,https://www.youtube.com/watch?v=rFArRZ-5J4U
https://www.youtube.com/watch?v=rFArRZ-5J4U#comment_@JeanMichelDunord,Commentaire sur : Procès de Valérie Bacot : les conclusions glaçantes des experts,@JeanMichelDunord,2021-06-25,YouTube — Le Point,commentaire,youtube_commentaire,114,https://www.youtube.com/watch?v=rFArRZ-5J4U
https://www.youtube.com/watch?v=6Uz0O5OX63o#comment_@laurentsteinmann7535,"Commentaire sur : Faites entrer l&#39;accusé - Valérie Bacot, la mort pour délivrance",@laurentsteinmann7535,2025-12-05,YouTube — Faites entrer l’accusé - Officielle,commentaire,youtube_commentaire,134,https://www.youtube.com/watch?v=6Uz0O5OX63o
https://www.youtube.com/watch?v=6Uz0O5OX63o#comment_@janedoe09-s6r,"Commentaire sur : Faites entrer l&#39;accusé - Valérie Bacot, la mort pour délivrance",@janedoe09-s6r,2025-12-02,YouTube — Faites entrer l’accusé - Officielle,commentaire,youtube_commentaire,25,https://www.youtube.com/watch?v=6Uz0O5OX63o
https://www.youtube.com/watch?v=6Uz0O5OX63o#comment_@RobertZOLET,"Commentaire sur : Faites entrer l&#39;accusé - Valérie Bacot, la mort pour délivrance",@RobertZOLET,2025-12-03,YouTube — Faites entrer l’accusé - Officielle,commentaire,youtube_commentaire,110,https://www.youtube.com/watch?v=6Uz0O5OX63o
https://www.youtube.com/watch?v=6Uz0O5OX63o#comment_@aurorechabine,"Commentaire sur : Faites entrer l&#39;accusé - Valérie Bacot, la mort pour délivrance",@aurorechabine,2025-12-03,YouTube — Faites entrer l’accusé - Officielle,commentaire,youtube_commentaire,106,https://www.youtube.com/watch?v=6Uz0O5OX63o
https://www.youtube.com/watch?v=6Uz0O5OX63o#comment_@FemmeCourage1,"Commentaire sur : Faites entrer l&#39;accusé - Valérie Bacot, la mort pour délivrance",@FemmeCourage1,2025-12-02,YouTube — Faites entrer l’accusé - Officielle,commentaire,youtube_commentaire,57,https://www.youtube.com/watch?v=6Uz0O5OX63o
https://www.youtube.com/watch?v=6Uz0O5OX63o#comment_@Leo1397_k,"Commentaire sur : Faites entrer l&#39;accusé - Valérie Bacot, la mort pour délivrance",@Leo1397_k,2025-12-18,YouTube — Faites entrer l’accusé - Officielle,commentaire,youtube_commentaire,108,https://www.youtube.com/watch?v=6Uz0O5OX63o
https://www.youtube.com/watch?v=6Uz0O5OX63o#comment_@elbagrau,"Commentaire sur : Faites entrer l&#39;accusé - Valérie Bacot, la mort pour délivrance",@elbagrau,2025-12-04,YouTube — Faites entrer l’accusé - Officielle,commentaire,youtube_commentaire,54,https://www.youtube.com/watch?v=6Uz0O5OX63o
https://www.youtube.com/watch?v=nwax-EdNYMA#comment_@CaptainAmerica01-y1u,Commentaire sur : Affaire Valérie Bacot : &quot;Pourquoi j&#39;ai tué mon mari&quot;,@CaptainAmerica01-y1u,2026-05-23,YouTube — Canal Crime,commentaire,youtube_commentaire,62,https://www.youtube.com/watch?v=nwax-EdNYMA
https://www.youtube.com/watch?v=23HDisPUTVs#comment_@martinescribot642,Commentaire sur : Valérie Bacot sort libre de son procès pour le meurtre de son mari violent,@martinescribot642,2021-06-26,YouTube — Le Parisien,commentaire,youtube_commentaire,23,https://www.youtube.com/watch?v=23HDisPUTVs
https://www.youtube.com/watch?v=23HDisPUTVs#comment_@tidjydu5754,Commentaire sur : Valérie Bacot sort libre de son procès pour le meurtre de son mari violent,@tidjydu5754,2021-06-26,YouTube — Le Parisien,commentaire,youtube_commentaire,145,https://www.youtube.com/watch?v=23HDisPUTVs
https://www.youtube.com/watch?v=23HDisPUTVs#comment_@maximeribes5416,Commentaire sur : Valérie Bacot sort libre de son procès pour le meurtre de son mari violent,@maximeribes5416,2021-06-26,YouTube — Le Parisien,commentaire,youtube_commentaire,33,https://www.youtube.com/watch?v=23HDisPUTVs
https://www.youtube.com/watch?v=gd-ScjW1rpM#comment_@alessandro9185,"Commentaire sur : Affaire Valérie Bacot: &quot;la victime c&#39;est Valérie, personne d&#39;autre&",@alessandro9185,2021-06-26,YouTube — RMC,commentaire,youtube_commentaire,21,https://www.youtube.com/watch?v=gd-ScjW1rpM
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@fleurdelys8229,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@fleurdelys8229,2023-11-22,YouTube — Tibo InShape,commentaire,youtube_commentaire,44,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@sandrineleclerc4649,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@sandrineleclerc4649,2023-12-17,YouTube — Tibo InShape,commentaire,youtube_commentaire,76,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=yYDGDvIMWIQ#comment_@thierryambrosini1767,Commentaire sur : Violences conjugales : Valérie Bacot jugée pour l’assassinat de son mari violent,@thierryambrosini1767,2021-06-21,YouTube — 20 Minutes France,commentaire,youtube_commentaire,23,https://www.youtube.com/watch?v=yYDGDvIMWIQ
https://www.youtube.com/watch?v=tDji4J1rlIg#comment_@jeanpaulmarat7766,"Commentaire sur : Valérie Bacot, une femme battue, jugée pour avoir tué son mari",@jeanpaulmarat7766,2021-06-23,YouTube — Le Point,commentaire,youtube_commentaire,84,https://www.youtube.com/watch?v=tDji4J1rlIg
https://www.youtube.com/watch?v=tDji4J1rlIg#comment_@fabienbordes7788,"Commentaire sur : Valérie Bacot, une femme battue, jugée pour avoir tué son mari",@fabienbordes7788,2021-06-22,YouTube — Le Point,commentaire,youtube_commentaire,19,https://www.youtube.com/watch?v=tDji4J1rlIg
https://www.youtube.com/watch?v=tDji4J1rlIg#comment_@almeria2564,"Commentaire sur : Valérie Bacot, une femme battue, jugée pour avoir tué son mari",@almeria2564,2021-06-22,YouTube — Le Point,commentaire,youtube_commentaire,30,https://www.youtube.com/watch?v=tDji4J1rlIg
https://www.youtube.com/watch?v=rezprI9xze0#comment_@sylvieboeuf,Commentaire sur : Le sort que Serge Bacot infligeait à ses épouses | Crimes Insolites,@sylvieboeuf,2026-01-19,YouTube — ALIBI. ▸ faits divers,commentaire,youtube_commentaire,57,https://www.youtube.com/watch?v=rezprI9xze0
https://www.youtube.com/watch?v=l4EYSK6xKZc#comment_@kathy6889,Commentaire sur : L&#39;AFFAIRE VALÉRIE BACOT : UN MEURTRE À LA CLAYETTE,@kathy6889,2021-08-01,YouTube — Victoria Charlton,commentaire,youtube_commentaire,70,https://www.youtube.com/watch?v=l4EYSK6xKZc
https://www.youtube.com/watch?v=l4EYSK6xKZc#comment_@disappearintime8239,Commentaire sur : L&#39;AFFAIRE VALÉRIE BACOT : UN MEURTRE À LA CLAYETTE,@disappearintime8239,2021-02-14,YouTube — Victoria Charlton,commentaire,youtube_commentaire,65,https://www.youtube.com/watch?v=l4EYSK6xKZc
https://www.youtube.com/watch?v=l4EYSK6xKZc#comment_@regardemoi4459,Commentaire sur : L&#39;AFFAIRE VALÉRIE BACOT : UN MEURTRE À LA CLAYETTE,@regardemoi4459,2021-02-14,YouTube — Victoria Charlton,commentaire,youtube_commentaire,248,https://www.youtube.com/watch?v=l4EYSK6xKZc
https://www.youtube.com/watch?v=TF_7APBRN1s#comment_@chainefr3944,Commentaire sur : Valérie Bacot : Doit-on la condamner lors de son procès? #bercrimes,@chainefr3944,2021-05-16,YouTube — Bercrimes,commentaire,youtube_commentaire,198,https://www.youtube.com/watch?v=TF_7APBRN1s
https://www.youtube.com/watch?v=1DrcFK5gk9k#comment_@patricekieffer6926,Commentaire sur : Valérie Bacot : Son procès a bouleversé l’opinion publique,@patricekieffer6926,2025-11-10,YouTube — Canal Crime,commentaire,youtube_commentaire,35,https://www.youtube.com/watch?v=1DrcFK5gk9k
https://www.youtube.com/watch?v=1DrcFK5gk9k#comment_@talgeeselienard5672,Commentaire sur : Valérie Bacot : Son procès a bouleversé l’opinion publique,@talgeeselienard5672,2025-11-22,YouTube — Canal Crime,commentaire,youtube_commentaire,35,https://www.youtube.com/watch?v=1DrcFK5gk9k
https://www.youtube.com/watch?v=1DrcFK5gk9k#comment_@Hypathie-pq9us,Commentaire sur : Valérie Bacot : Son procès a bouleversé l’opinion publique,@Hypathie-pq9us,2025-06-11,YouTube — Canal Crime,commentaire,youtube_commentaire,78,https://www.youtube.com/watch?v=1DrcFK5gk9k
https://www.youtube.com/watch?v=1DrcFK5gk9k#comment_@manonmolina4641,Commentaire sur : Valérie Bacot : Son procès a bouleversé l’opinion publique,@manonmolina4641,2025-08-18,YouTube — Canal Crime,commentaire,youtube_commentaire,28,https://www.youtube.com/watch?v=1DrcFK5gk9k
https://www.youtube.com/watch?v=1DrcFK5gk9k#comment_@Jeansuislaetvous,Commentaire sur : Valérie Bacot : Son procès a bouleversé l’opinion publique,@Jeansuislaetvous,2025-08-11,YouTube — Canal Crime,commentaire,youtube_commentaire,75,https://www.youtube.com/watch?v=1DrcFK5gk9k
https://www.youtube.com/watch?v=rFArRZ-5J4U#comment_@chrys3099,Commentaire sur : Procès de Valérie Bacot : les conclusions glaçantes des experts,@chrys3099,2021-06-27,YouTube — Le Point,commentaire,youtube_commentaire,22,https://www.youtube.com/watch?v=rFArRZ-5J4U
https://www.youtube.com/watch?v=rFArRZ-5J4U#comment_@chainefr3944,Commentaire sur : Procès de Valérie Bacot : les conclusions glaçantes des experts,@chainefr3944,2021-06-26,YouTube — Le Point,commentaire,youtube_commentaire,53,https://www.youtube.com/watch?v=rFArRZ-5J4U
https://www.youtube.com/watch?v=rFArRZ-5J4U#comment_@pget8462,Commentaire sur : Procès de Valérie Bacot : les conclusions glaçantes des experts,@pget8462,2021-06-26,YouTube — Le Point,commentaire,youtube_commentaire,53,https://www.youtube.com/watch?v=rFArRZ-5J4U
https://www.youtube.com/watch?v=rFArRZ-5J4U#comment_@sylviegiblasse8597,Commentaire sur : Procès de Valérie Bacot : les conclusions glaçantes des experts,@sylviegiblasse8597,2021-06-25,YouTube — Le Point,commentaire,youtube_commentaire,235,https://www.youtube.com/watch?v=rFArRZ-5J4U
https://www.youtube.com/watch?v=rFArRZ-5J4U#comment_@khalidenimes,Commentaire sur : Procès de Valérie Bacot : les conclusions glaçantes des experts,@khalidenimes,2021-06-25,YouTube — Le Point,commentaire,youtube_commentaire,88,https://www.youtube.com/watch?v=rFArRZ-5J4U
https://www.youtube.com/watch?v=rFArRZ-5J4U#comment_@TheonlyLarsNelson,Commentaire sur : Procès de Valérie Bacot : les conclusions glaçantes des experts,@TheonlyLarsNelson,2021-06-25,YouTube — Le Point,commentaire,youtube_commentaire,42,https://www.youtube.com/watch?v=rFArRZ-5J4U
https://www.youtube.com/watch?v=6Uz0O5OX63o#comment_@ElitRedit-p8g,"Commentaire sur : Faites entrer l&#39;accusé - Valérie Bacot, la mort pour délivrance",@ElitRedit-p8g,2025-12-02,YouTube — Faites entrer l’accusé - Officielle,commentaire,youtube_commentaire,19,https://www.youtube.com/watch?v=6Uz0O5OX63o
https://www.youtube.com/watch?v=nwax-EdNYMA#comment_@monpetitgraindesel6192,Commentaire sur : Affaire Valérie Bacot : &quot;Pourquoi j&#39;ai tué mon mari&quot;,@monpetitgraindesel6192,2026-05-24,YouTube — Canal Crime,commentaire,youtube_commentaire,156,https://www.youtube.com/watch?v=nwax-EdNYMA
https://www.youtube.com/watch?v=cQriCTmDNYE#comment_@namamayop2762,"Commentaire sur : Valérie Bacot, les coulisses de son procès",@namamayop2762,2021-06-27,YouTube — BFMTV,commentaire,youtube_commentaire,49,https://www.youtube.com/watch?v=cQriCTmDNYE
https://www.youtube.com/watch?v=cQriCTmDNYE#comment_@lilamontana3723,"Commentaire sur : Valérie Bacot, les coulisses de son procès",@lilamontana3723,2021-06-27,YouTube — BFMTV,commentaire,youtube_commentaire,41,https://www.youtube.com/watch?v=cQriCTmDNYE
https://www.youtube.com/watch?v=23HDisPUTVs#comment_@klouski7503,Commentaire sur : Valérie Bacot sort libre de son procès pour le meurtre de son mari violent,@klouski7503,2021-07-18,YouTube — Le Parisien,commentaire,youtube_commentaire,165,https://www.youtube.com/watch?v=23HDisPUTVs
https://www.youtube.com/watch?v=gd-ScjW1rpM#comment_@peggymetzger9197,"Commentaire sur : Affaire Valérie Bacot: &quot;la victime c&#39;est Valérie, personne d&#39;autre&",@peggymetzger9197,2021-06-25,YouTube — RMC,commentaire,youtube_commentaire,86,https://www.youtube.com/watch?v=gd-ScjW1rpM
https://www.youtube.com/watch?v=gd-ScjW1rpM#comment_@marclaloue1036,"Commentaire sur : Affaire Valérie Bacot: &quot;la victime c&#39;est Valérie, personne d&#39;autre&",@marclaloue1036,2021-06-25,YouTube — RMC,commentaire,youtube_commentaire,34,https://www.youtube.com/watch?v=gd-ScjW1rpM
https://www.youtube.com/watch?v=gd-ScjW1rpM#comment_@mariefagon6096,"Commentaire sur : Affaire Valérie Bacot: &quot;la victime c&#39;est Valérie, personne d&#39;autre&",@mariefagon6096,2021-06-24,YouTube — RMC,commentaire,youtube_commentaire,54,https://www.youtube.com/watch?v=gd-ScjW1rpM
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@kushim2685,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@kushim2685,2023-10-03,YouTube — Tibo InShape,commentaire,youtube_commentaire,35,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@TheA-cv7,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@TheA-cv7,2026-01-23,YouTube — Tibo InShape,commentaire,youtube_commentaire,107,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@beltrandoluigi3298,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@beltrandoluigi3298,2024-04-27,YouTube — Tibo InShape,commentaire,youtube_commentaire,41,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@GillesfromWales,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@GillesfromWales,2024-11-30,YouTube — Tibo InShape,commentaire,youtube_commentaire,72,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@lydianaudin,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@lydianaudin,2023-10-21,YouTube — Tibo InShape,commentaire,youtube_commentaire,46,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@azizagharbi4577,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@azizagharbi4577,2023-11-02,YouTube — Tibo InShape,commentaire,youtube_commentaire,42,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@cassandrapannequin7391,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@cassandrapannequin7391,2023-10-10,YouTube — Tibo InShape,commentaire,youtube_commentaire,35,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@Sabito_tokito,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@Sabito_tokito,2025-07-20,YouTube — Tibo InShape,commentaire,youtube_commentaire,18,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=8quOTcR0mZc#comment_@renayud6659,"Commentaire sur : Valérie Bacot: &quot;Je ne ne suis pas soulagée, mais vidée mentalement et physi",@renayud6659,2021-06-26,YouTube — BFMTV,commentaire,youtube_commentaire,56,https://www.youtube.com/watch?v=8quOTcR0mZc
https://www.youtube.com/watch?v=8quOTcR0mZc#comment_@momogalaxie3527,"Commentaire sur : Valérie Bacot: &quot;Je ne ne suis pas soulagée, mais vidée mentalement et physi",@momogalaxie3527,2021-06-25,YouTube — BFMTV,commentaire,youtube_commentaire,58,https://www.youtube.com/watch?v=8quOTcR0mZc
https://www.youtube.com/watch?v=tDji4J1rlIg#comment_@lucidecassandre4096,"Commentaire sur : Valérie Bacot, une femme battue, jugée pour avoir tué son mari",@lucidecassandre4096,2021-06-22,YouTube — Le Point,commentaire,youtube_commentaire,25,https://www.youtube.com/watch?v=tDji4J1rlIg
https://www.youtube.com/watch?v=tDji4J1rlIg#comment_@maryse9767,"Commentaire sur : Valérie Bacot, une femme battue, jugée pour avoir tué son mari",@maryse9767,2021-06-23,YouTube — Le Point,commentaire,youtube_commentaire,38,https://www.youtube.com/watch?v=tDji4J1rlIg
https://www.youtube.com/watch?v=tDji4J1rlIg#comment_@mikaelbaruchel7059,"Commentaire sur : Valérie Bacot, une femme battue, jugée pour avoir tué son mari",@mikaelbaruchel7059,2021-06-23,YouTube — Le Point,commentaire,youtube_commentaire,94,https://www.youtube.com/watch?v=tDji4J1rlIg
https://www.youtube.com/watch?v=tDji4J1rlIg#comment_@darthtleilaxu4021,"Commentaire sur : Valérie Bacot, une femme battue, jugée pour avoir tué son mari",@darthtleilaxu4021,2021-06-23,YouTube — Le Point,commentaire,youtube_commentaire,303,https://www.youtube.com/watch?v=tDji4J1rlIg
https://www.youtube.com/watch?v=tDji4J1rlIg#comment_@aaronnitefr9069,"Commentaire sur : Valérie Bacot, une femme battue, jugée pour avoir tué son mari",@aaronnitefr9069,2021-06-23,YouTube — Le Point,commentaire,youtube_commentaire,134,https://www.youtube.com/watch?v=tDji4J1rlIg
https://www.youtube.com/watch?v=tDji4J1rlIg#comment_@visualbrain5810,"Commentaire sur : Valérie Bacot, une femme battue, jugée pour avoir tué son mari",@visualbrain5810,2021-06-22,YouTube — Le Point,commentaire,youtube_commentaire,28,https://www.youtube.com/watch?v=tDji4J1rlIg
https://www.youtube.com/watch?v=rezprI9xze0#comment_@meridalarebelle,Commentaire sur : Le sort que Serge Bacot infligeait à ses épouses | Crimes Insolites,@meridalarebelle,2025-04-14,YouTube — ALIBI. ▸ faits divers,commentaire,youtube_commentaire,51,https://www.youtube.com/watch?v=rezprI9xze0
https://www.youtube.com/watch?v=l4EYSK6xKZc#comment_@sylviebertin7899,Commentaire sur : L&#39;AFFAIRE VALÉRIE BACOT : UN MEURTRE À LA CLAYETTE,@sylviebertin7899,2021-06-26,YouTube — Victoria Charlton,commentaire,youtube_commentaire,44,https://www.youtube.com/watch?v=l4EYSK6xKZc
https://www.youtube.com/watch?v=l4EYSK6xKZc#comment_@monbudgetauquebec,Commentaire sur : L&#39;AFFAIRE VALÉRIE BACOT : UN MEURTRE À LA CLAYETTE,@monbudgetauquebec,2021-06-25,YouTube — Victoria Charlton,commentaire,youtube_commentaire,125,https://www.youtube.com/watch?v=l4EYSK6xKZc
https://www.youtube.com/watch?v=l4EYSK6xKZc#comment_@CocoQC79,Commentaire sur : L&#39;AFFAIRE VALÉRIE BACOT : UN MEURTRE À LA CLAYETTE,@CocoQC79,2021-07-24,YouTube — Victoria Charlton,commentaire,youtube_commentaire,62,https://www.youtube.com/watch?v=l4EYSK6xKZc
https://www.youtube.com/watch?v=l4EYSK6xKZc#comment_@lucilleaugoyard6444,Commentaire sur : L&#39;AFFAIRE VALÉRIE BACOT : UN MEURTRE À LA CLAYETTE,@lucilleaugoyard6444,2021-02-14,YouTube — Victoria Charlton,commentaire,youtube_commentaire,43,https://www.youtube.com/watch?v=l4EYSK6xKZc
https://www.youtube.com/watch?v=l4EYSK6xKZc#comment_@amramas8988,Commentaire sur : L&#39;AFFAIRE VALÉRIE BACOT : UN MEURTRE À LA CLAYETTE,@amramas8988,2021-02-14,YouTube — Victoria Charlton,commentaire,youtube_commentaire,54,https://www.youtube.com/watch?v=l4EYSK6xKZc
https://www.youtube.com/watch?v=l4EYSK6xKZc#comment_@ameliejly4441,Commentaire sur : L&#39;AFFAIRE VALÉRIE BACOT : UN MEURTRE À LA CLAYETTE,@ameliejly4441,2021-02-14,YouTube — Victoria Charlton,commentaire,youtube_commentaire,76,https://www.youtube.com/watch?v=l4EYSK6xKZc
https://www.youtube.com/watch?v=l4EYSK6xKZc#comment_@marianne.liberty5267,Commentaire sur : L&#39;AFFAIRE VALÉRIE BACOT : UN MEURTRE À LA CLAYETTE,@marianne.liberty5267,2021-02-14,YouTube — Victoria Charlton,commentaire,youtube_commentaire,83,https://www.youtube.com/watch?v=l4EYSK6xKZc
